id_article,id_obs,treat_id,exp_id,response_variable,sub_response_variable,location,sub_region,final_lat,final_lon,exp_site_loc,experiment_year,tree_type,crop_type,age_system,tree_age,season,soil_texture,no_tree_per_m,tree_height,alley_width,silvo_mean,silvo_sd,silvo_n,control_mean,control_sd,control_n,lat,lon,experimental_design,comparator,year_est_exp,age_system_yrs,measured_metrics,measured_unit,distance_tree_m,study_year_start,study_year_end,comments,site_x,climate_zone,silvo_se,control_se
8,284,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,1.707,0.39191835884530846,24,1.682,0.39191835884530846,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,soil microbial biomass C,%,1,2015-01-01,2015-01-01,"Mean percentages of (a) soil organic C (SOC) present as soil
microbial biomass C (MBC) measured at 1m at 5-20 cm depth","51.0167, 11.65",15,0.08,0.08
8,285,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,1.64,0.5388877434122992,24,1.682,0.39191835884530846,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,soil microbial biomass C,%,7,2015-01-01,2015-01-01,"Mean percentages of (a) soil organic C (SOC) present as soil
microbial biomass C (MBC) measured at 7m at 5-20 cm depth","51.0167, 11.65",15,0.11,0.08
8,286,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,0.91,0.5878775382679626,24,0.66,0.440908153700972,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Relative abundance of fungal biomass,%,0,2015-01-01,2015-01-01,Mean percentages ofergosterol to MBC ratios measured at tree row at 0-5 cm,"51.0167, 11.65",15,0.12,0.09
8,287,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,0.66,0.440908153700972,24,0.66,0.440908153700972,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Relative abundance of fungal biomass,%,1,2015-01-01,2015-01-01,Mean percentages ofergosterol to MBC ratios measured at 1m at 0-5 cm,"51.0167, 11.65",15,0.09,0.09
8,288,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,0.64,0.440908153700972,24,0.66,0.440908153700972,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Relative abundance of fungal biomass,%,7,2015-01-01,2015-01-01,Mean percentages ofergosterol to MBC ratios measured at 7 m at 0-5 cm,"51.0167, 11.65",15,0.09,0.09
8,289,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,0.644,0.34292856398964494,24,0.61,0.2939387691339813,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Relative abundance of fungal biomass,%,0,2015-01-01,2015-01-01,Mean percentages ofergosterol to MBC ratios measured at tree row at 5-20 cm,"51.0167, 11.65",15,0.07,0.06
8,290,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,0.58,0.2939387691339813,24,0.61,0.2939387691339813,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Relative abundance of fungal biomass,%,1,2015-01-01,2015-01-01,Mean percentages ofergosterol to MBC ratios measured at 1m at 5-20 cm,"51.0167, 11.65",15,0.06,0.06
8,291,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,0.52,0.2449489742783178,24,0.61,0.2939387691339813,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Relative abundance of fungal biomass,%,7,2015-01-01,2015-01-01,Mean percentages ofergosterol to MBC ratios measured at 7 m at 5-20 cm,"51.0167, 11.65",15,0.05,0.06
8,292,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,37.474,11.772247703815982,24,29.979,9.944928355699702,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities (βglucosidase),nmol mg-1,0,2015-01-01,2015-01-01,Mean percentages ofmicrobial activities (enzyme activities) measured at tree row at 0-5 cm,"51.0167, 11.65",15,2.403000000000006,2.03
8,293,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,28.337,8.445840633116399,24,29.979,9.944928355699702,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities (βglucosidase),nmol mg-1,1,2015-01-01,2015-01-01,Mean percentages ofmicrobial activities (enzyme activities) measured at tree row at 0-5 cm,"51.0167, 11.65",15,1.7240000000000002,2.03
8,294,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,27.105,8.470335530544226,24,29.979,9.944928355699702,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities (βglucosidase),nmol mg-1,7,2015-01-01,2015-01-01,Mean percentages ofmicrobial activities (enzyme activities) measured at tree row at 0-5 cm,"51.0167, 11.65",15,1.7289999999999992,2.03
8,295,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,25.873,9.998817130040933,24,27.721,9.944928355699702,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities (βglucosidase),nmol mg-1,0,2015-01-01,2015-01-01,Mean percentages of microbial activities (enzyme activities)  measured at tree row at 5-20  cm depth,"51.0167, 11.65",15,2.0410000000000004,2.03
8,296,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,26.591,8.984728376528695,24,27.721,9.944928355699702,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities (βglucosidase),nmol mg-1,1,2015-01-01,2015-01-01,Mean percentages of microbial activities (enzyme activities)  measured at tree row at 5-20  cm depth,"51.0167, 11.65",15,1.8339999999999996,2.03
8,297,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,26.386,9.50402020199873,24,27.721,9.944928355699702,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities (βglucosidase),nmol mg-1,7,2015-01-01,2015-01-01,Mean percentages of microbial activities (enzyme activities)  measured at tree row at 5-20  cm depth,"51.0167, 11.65",15,1.94,2.03
8,298,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,3.396,2.106561178793533,24,2.736,1.6166632302368975,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities (βglucosidase),nmol mg-1,0,2015-01-01,2015-01-01,Mean percentages ofmicrobial activities (s β-xylosidases) measured at tree row at 0-5 cm,"51.0167, 11.65",15,0.43,0.33
8,299,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,2.809,1.665653025092561,24,2.736,1.6166632302368975,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities (βglucosidase),nmol mg-1,1,2015-01-01,2015-01-01,Mean percentages ofmicrobial activities (s β-xylosidases) measured at tree row at 0-5 cm,"51.0167, 11.65",15,0.34,0.33
8,300,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,2.348,1.420704050814243,24,2.736,1.6166632302368975,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities (βglucosidase),nmol mg-1,7,2015-01-01,2015-01-01,Mean percentages ofmicrobial activities (s β-xylosidases) measured at tree row at 0-5 cm,"51.0167, 11.65",15,0.29,0.33
8,301,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,2.222,1.322724461102916,24,2.264,1.2737346662472526,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities (βglucosidase),nmol mg-1,0,2015-01-01,2015-01-01,Mean percentages of microbial activities (β-xylosidase) measured at tree row at 5-20  cm depth,"51.0167, 11.65",15,0.27,0.26
8,302,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,2.285,1.224744871391589,24,2.264,1.2737346662472526,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities (βglucosidase),nmol mg-1,1,2015-01-01,2015-01-01,Mean percentages of microbial activities (β-xylosidase) measured at tree row at 5-20  cm depth,"51.0167, 11.65",15,0.25,0.26
8,303,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,2.107,1.322724461102916,24,2.264,1.2737346662472526,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities (βglucosidase),nmol mg-1,7,2015-01-01,2015-01-01,Mean percentages of microbial activities (β-xylosidase) measured at tree row at 5-20  cm depth,"51.0167, 11.65",15,0.27,0.26
8,304,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,7.19,1.763632614803888,24,4.3,1.2737346662472526,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities (βglucosidase),nmol mg-1,0,2015-01-01,2015-01-01,Mean percentages ofmicrobial activities N-acetyl-β-glucosaminidase measured at tree row at 0-5 cm,"51.0167, 11.65",15,0.36,0.26
8,305,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,5.21,1.224744871391589,24,4.3,1.2737346662472526,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities (βglucosidase),nmol mg-1,1,2015-01-01,2015-01-01,Mean percentages ofmicrobial activities N-acetyl-β-glucosaminidase measured at tree row at 0-5 cm,"51.0167, 11.65",15,0.25,0.26
8,306,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,4.09,1.1267652816802618,24,4.3,1.2737346662472526,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities (βglucosidase),nmol mg-1,7,2015-01-01,2015-01-01,Mean percentages ofmicrobial activities N-acetyl-β-glucosaminidase measured at tree row at 0-5 cm,"51.0167, 11.65",15,0.23,0.26
8,307,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,5.7,1.224744871391589,24,4.18,1.1267652816802618,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities (βglucosidase),nmol mg-1,0,2015-01-01,2015-01-01,Mean percentages of microbial activities N-acetyl-β-glucosaminidase measured at tree row at 5-20  cm depth,"51.0167, 11.65",15,0.25,0.23
8,308,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,4.39,0.9308061022576076,24,4.18,1.1267652816802618,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities (βglucosidase),nmol mg-1,1,2015-01-01,2015-01-01,Mean percentages of microbial activities N-acetyl-β-glucosaminidase measured at tree row at 5-20  cm depth,"51.0167, 11.65",15,0.19,0.23
8,309,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,4.11,1.0287856919689347,24,4.18,1.1267652816802618,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities (βglucosidase),nmol mg-1,7,2015-01-01,2015-01-01,Mean percentages of microbial activities N-acetyl-β-glucosaminidase measured at tree row at 5-20  cm depth,"51.0167, 11.65",15,0.21,0.23
8,310,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,12.02,4.213122357587066,24,10.01,3.2823162553294587,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities tyrosine-aminopeptidase,nmol mg-1,0,2015-01-01,2015-01-01,Mean percentages ofmicrobial activities  tyrosine-aminopeptidase measured at tree row at 0-5 cm,"51.0167, 11.65",15,0.86,0.67
8,311,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,9.26,3.4782754347521125,24,10.01,3.2823162553294587,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities tyrosine-aminopeptidase,nmol mg-1,1,2015-01-01,2015-01-01,Mean percentages ofmicrobial activities  tyrosine-aminopeptidase measured at tree row at 0-5 cm,"51.0167, 11.65",15,0.71,0.67
8,312,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,9.04,3.2823162553294587,24,10.01,3.2823162553294587,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities tyrosine-aminopeptidase,nmol mg-1,7,2015-01-01,2015-01-01,Mean percentages ofmicrobial activities  tyrosine-aminopeptidase measured at tree row at 0-5 cm,"51.0167, 11.65",15,0.67,0.67
8,313,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,7.84,4.409081537009721,24,8.7,4.9479692804220194,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities tyrosine-aminopeptidase,nmol mg-1,0,2015-01-01,2015-01-01,Mean percentages of microbial activities  tyrosine-aminopeptidase measured at tree row at 5-20  cm depth,"51.0167, 11.65",15,0.9,1.01
8,314,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,7.88,4.409081537009721,24,8.7,4.9479692804220194,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities tyrosine-aminopeptidase,nmol mg-1,1,2015-01-01,2015-01-01,Mean percentages of microbial activities  tyrosine-aminopeptidase measured at tree row at 5-20  cm depth,"51.0167, 11.65",15,0.9,1.01
8,315,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,8.1,4.752010100999365,24,8.7,4.9479692804220194,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities tyrosine-aminopeptidase,nmol mg-1,7,2015-01-01,2015-01-01,Mean percentages of microbial activities  tyrosine-aminopeptidase measured at tree row at 5-20  cm depth,"51.0167, 11.65",15,0.97,1.01
8,316,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,0.59,0.19595917942265423,24,0.45,0.19595917942265423,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities D-glucose,μg CO2-C mg-1,0,2015-01-01,2015-01-01,Mean percentages ofmicrobial activities  D-glucose measured at tree row at 0-5 cm,"51.0167, 11.65",15,0.04,0.04
8,317,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,0.45,0.2449489742783178,24,0.45,0.19595917942265423,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities D-glucose,nmol mg-1,1,2015-01-01,2015-01-01,Mean percentages ofmicrobial activities  D-glucose measured at tree row at 0-5 cm,"51.0167, 11.65",15,0.05,0.04
8,318,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,0.43,0.19595917942265423,24,0.45,0.19595917942265423,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities D-glucose,nmol mg-1,7,2015-01-01,2015-01-01,Mean percentages ofmicrobial activities  D-glucose measured at tree row at 0-5 cm,"51.0167, 11.65",15,0.04,0.04
8,319,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,0.36,0.2449489742783178,24,0.38,0.2449489742783178,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities D-glucose,nmol mg-1,0,2015-01-01,2015-01-01,Mean percentages of microbial activities   D-glucose measured at tree row at 5-20  cm depth,"51.0167, 11.65",15,0.05,0.05
8,320,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,0.37,0.2449489742783178,24,0.38,0.2449489742783178,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities D-glucose,nmol mg-1,1,2015-01-01,2015-01-01,Mean percentages of microbial activities   D-glucose measured at tree row at 5-20  cm depth,"51.0167, 11.65",15,0.05,0.05
8,321,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,0.35,0.2449489742783178,24,0.38,0.2449489742783178,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities D-glucose,nmol mg-1,7,2015-01-01,2015-01-01,Mean percentages of microbial activities   D-glucose measured at tree row at 5-20  cm depth,"51.0167, 11.65",15,0.05,0.05
8,322,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,0.164,0.14696938456699066,24,0.136,0.09797958971132711,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities D-glucose,μg CO2-C mg-1,0,2015-01-01,2015-01-01,Mean percentages ofmicrobial activities   D-glucosamine measured at tree row at 0-5 cm,"51.0167, 11.65",15,0.03,0.02
8,323,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,0.12,0.14696938456699066,24,0.136,0.09797958971132711,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities D-glucose,μg CO2-C mg-1,1,2015-01-01,2015-01-01,Mean percentages ofmicrobial activities   D-glucosamine measured at tree row at 0-5 cm,"51.0167, 11.65",15,0.03,0.02
8,324,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,0.122,0.14696938456699066,24,0.136,0.09797958971132711,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities D-glucose,μg CO2-C mg-1,7,2015-01-01,2015-01-01,Mean percentages ofmicrobial activities   D-glucosamine measured at tree row at 0-5 cm,"51.0167, 11.65",15,0.03,0.02
8,325,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,0.106,0.09797958971132711,24,0.111,0.14696938456699066,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities D-glucose,μg CO2-C mg-1,0,2015-01-01,2015-01-01,Mean percentages of microbial activities    D-glucosamine measured at tree row at 5-20  cm depth,"51.0167, 11.65",15,0.02,0.03
8,326,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,0.1,0.14696938456699066,24,0.111,0.14696938456699066,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities D-glucose,μg CO2-C mg-1,1,2015-01-01,2015-01-01,Mean percentages of microbial activities    D-glucosamine measured at tree row at 5-20  cm depth,"51.0167, 11.65",15,0.03,0.03
8,327,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,0.101,0.14696938456699066,24,0.111,0.14696938456699066,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities D-glucose,μg CO2-C mg-1,7,2015-01-01,2015-01-01,Mean percentages of microbial activities    D-glucosamine measured at tree row at 5-20  cm depth,"51.0167, 11.65",15,0.03,0.03
8,328,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,0.36,0.09797958971132711,24,0.22,0.14696938456699066,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities L-alanine,μg CO2-C mg-1,0,2015-01-01,2015-01-01,Mean percentages ofmicrobial activities  L-alanine measured at tree row at 0-5 cm,"51.0167, 11.65",15,0.02,0.03
8,329,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,0.2,0.09797958971132711,24,0.22,0.14696938456699066,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities L-alanine,μg CO2-C mg-1,1,2015-01-01,2015-01-01,Mean percentages ofmicrobial activities  L-alanine measured at tree row at 0-5 cm,"51.0167, 11.65",15,0.02,0.03
8,330,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,0.2,0.14696938456699066,24,0.22,0.14696938456699066,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities L-alanine,μg CO2-C mg-1,7,2015-01-01,2015-01-01,Mean percentages ofmicrobial activities  L-alanine measured at tree row at 0-5 cm,"51.0167, 11.65",15,0.03,0.03
8,331,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,0.21,0.14696938456699066,24,0.18,0.09797958971132711,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities L-alanine,μg CO2-C mg-1,0,2015-01-01,2015-01-01,Mean percentages of microbial activities  L-alanine measured at tree row at 5-20  cm depth,"51.0167, 11.65",15,0.03,0.02
8,332,19,16,Soil quality,Other soil characterisitics,Dornburg,Continental Europe,51.0167,11.65,"51.0167, 11.65",2015-01-01,Biomass,Cereal,Medium,8,Summer,Silt,NA,NA,Wide,0.17,0.09797958971132711,24,0.18,0.09797958971132711,24,51.0167,11.65,NA,Monoculture,2007-01-01,8,Soil microbial activities L-alanine,μg CO2-C mg-1,1,2015-01-01,2015-01-01,Mean percentages of microbial activities  L-alanine measured at tree row at 5-20  cm depth,"51.0167, 11.65",15,0.02,0.02
