id_article,response_variable,measured_metrics,measured_unit,silvo_mean,silvo_se,silvo_sd,silvo_n,control_mean,control_se,control_sd,control_n,id_obs,experimental_design,comparator,tree_crop_combination,tree_crop_combination_t,category_no,year_est_exp,age_system_yrs,age_system,tree_age,season,tree_row_orientation,soil_texture,no_tree_per_m,tree_height,alley_width,tillage,organic,sub_response_variable,distance_tree_m,study_year_start,study_year_end,comments,min_value_shift,yi,vi
6,Pest and Disease,Disease,µg/kg dry barley grain,35.955,21.92,164.0342598361696,56,52.205,49.59,371.0975796202395,56,198,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2011,≤6,Young,6,Winter,NA,Silty loam,NA,NA,48,Yes,No,Disease,24,2016,2017,Mycotoxin (DON) concentration in barley,19.145,-0.37291011918761635,1.2740014160986597
6,Pest and Disease,Disease,µg/kg dry barley grain,108.035,129.17,966.6197692991799,56,52.485,47.23,353.4369567546665,56,199,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2011,≤6,Young,6,Winter,NA,Silty loam,NA,NA,48,Yes,No,Disease,24,2016,2017,Mycotoxin (DON) concentration in wheat,19.145,0.7219278342098723,2.2393106914533454
6,Pest and Disease,Disease,µg/kg dry barley grain,49.545,21.52,161.04093392675043,56,38.754999999999995,29.02,217.16579472835954,56,200,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2011,≤6,Young,6,Winter,NA,Silty loam,NA,NA,48,Yes,No,Disease,24,2016,2017,Mycotoxin (NIV) concentration in wheat,19.145,0.24562156777738803,0.7493735213079469
6,Pest and Disease,Disease,µg/kg dry barley grain,36.114999999999995,8.96,67.05050037098904,56,29.695,15.83,118.46087286526298,56,201,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2011,≤6,Young,6,Winter,NA,Silty loam,NA,NA,48,Yes,No,Disease,24,2016,2017,Mycotoxin (Fusaric acid) concentration in barley,19.145,0.19572961003498643,0.34573288987553663
6,Pest and Disease,Disease,µg/kg dry barley grain,138.185,128.89,964.5244411625865,56,170.10500000000002,167.32,1252.1082279100317,56,202,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2011,≤6,Young,6,Winter,NA,Silty loam,NA,NA,48,Yes,No,Disease,24,2016,2017,Mycotoxin (Fusaric acid) concentration in wheat,19.145,-0.20782252635100662,1.8375183384746803
6,Pest and Disease,Disease,µg/kg dry barley grain,22.225,4.19,31.35508890116563,56,38.795,29.03,217.24062787609503,56,203,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2011,≤6,Young,6,Winter,NA,Silty loam,NA,NA,48,Yes,No,Disease,24,2016,2017,Mycotoxin (Fumonisini B1) concentration in wheat,19.145,-0.5570735909459443,0.5954835911745929
6,Pest and Disease,Disease,µg/kg dry barley grain,122.685,136.92,1024.615458794176,56,168.335,223.78,1674.6161800245452,56,204,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2011,≤6,Young,6,Winter,NA,Silty loam,NA,NA,48,Yes,No,Disease,24,2016,2017,Mycotoxin (Enniatin B) concentration in barley,19.145,-0.3163359466932876,3.0127529144780745
6,Pest and Disease,Disease,µg/kg dry barley grain,53.974999999999994,43.43,325.00036061518455,56,104.925,104.48,781.8567275402828,56,205,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2011,≤6,Young,6,Winter,NA,Silty loam,NA,NA,48,Yes,No,Disease,24,2016,2017,Mycotoxin (Enniatin B) concentration in wheat,19.145,-0.6647248328187836,1.6389680295935367
7,Biodiversity,Relative abundance of Ascomycota,%,68.765,7.58,15.16,4,88.46499999999999,9.85,19.7,4,208,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2007,12,Mature,12,Summer,NS,Silty loam,0.66666666666666663,NA,48,Yes,No,Fungi,0,2019,2019,Relative abundance of Ascomycota at 0 m in Dornburg,19.145,-0.251912098998295,0.02454813019075152
7,Biodiversity,Relative abundance of Ascomycota,%,74.445,24.52,49.04,4,88.46499999999999,9.85,19.7,4,209,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2007,12,Mature,12,Summer,NS,Silty loam,0.66666666666666663,NA,48,Yes,No,Fungi,1,2019,2019,Relative abundance of Ascomycota at 1 m in Dornburg,19.145,-0.17254639585745227,0.1208824105580057
7,Biodiversity,Relative abundance of Ascomycota,%,76.345,16.28,32.56,4,88.46499999999999,9.85,19.7,4,210,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2007,12,Mature,12,Summer,NS,Silty loam,0.66666666666666663,NA,48,Yes,No,Fungi,7,2019,2019,Relative abundance of Ascomycota at 7 m in Dornburg,19.145,-0.14734445192949105,0.057869739404406234
7,Biodiversity,Relative abundance of Ascomycota,%,82.405,19.32,38.64,4,88.46499999999999,9.85,19.7,4,211,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2007,12,Mature,12,Summer,NS,Silty loam,0.66666666666666663,NA,48,Yes,No,Fungi,24,2019,2019,Relative abundance of Ascomycota at 24 m in Dornburg,19.145,-0.07096087887882263,0.06736501135509398
7,Biodiversity,Relative abundance of Ascomycota,%,59.295,15.91,31.82,4,100.585,3.79,7.58,4,212,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2010,9,Young,9,Summer,NS,Sandy loam,NA,NA,48,Yes,No,Fungi,0,2019,2019,Relative abundance of Ascomycota at 0 m in Forst,19.145,-0.5284781557637765,0.07341506140227856
7,Biodiversity,Relative abundance of Ascomycota,%,93.765,4.17,8.34,4,100.585,3.79,7.58,4,213,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2010,9,Young,9,Summer,NS,Sandy loam,NA,NA,48,Yes,No,Fungi,1,2019,2019,Relative abundance of Ascomycota at 1 m in Forst,19.145,-0.07021148912864975,0.00339758777507615
7,Biodiversity,Relative abundance of Ascomycota,%,97.935,5.68,11.36,4,100.585,3.79,7.58,4,214,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2010,9,Young,9,Summer,NS,Sandy loam,NA,NA,48,Yes,No,Fungi,7,2019,2019,Relative abundance of Ascomycota at 7 m in Forst,19.145,-0.026699147873828516,0.004783477913617067
7,Biodiversity,Relative abundance of Ascomycota,%,93.765,5.68,11.36,4,100.585,3.79,7.58,4,215,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2010,9,Young,9,Summer,NS,Sandy loam,NA,NA,48,Yes,No,Fungi,24,2019,2019,Relative abundance of Ascomycota at 24 m in Forst,19.145,-0.07021148912864975,0.005089320155183945
7,Biodiversity,Relative abundance of Ascomycota,%,82.025,9.09,18.18,4,93.38499999999999,5.31,10.62,4,216,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2008,11,Mature,11,Summer,NS,Silty clay,0.5,NA,48,Yes,No,Fungi,0,2019,2019,Relative abundance of Ascomycota at 0 m in Wendhausen,19.145,-0.12970665391840483,0.015514260598389505
7,Biodiversity,Relative abundance of Ascomycota,%,86.945,12.5,25,4,93.38499999999999,5.31,10.62,4,217,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2008,11,Mature,11,Summer,NS,Silty clay,0.5,NA,48,Yes,No,Fungi,1,2019,2019,Relative abundance of Ascomycota at 1 m in Wendhausen,19.145,-0.07145499793153808,0.023902756135559956
7,Biodiversity,Relative abundance of Ascomycota,%,94.52499999999999,6.44,12.88,4,93.38499999999999,5.31,10.62,4,218,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2008,11,Mature,11,Summer,NS,Silty clay,0.5,NA,48,Yes,No,Fungi,7,2019,2019,Relative abundance of Ascomycota at 7 m in Wendhausen,19.145,0.012133617011426161,0.00787493040837028
7,Biodiversity,Relative abundance of Ascomycota,%,89.225,7.19,14.38,4,93.38499999999999,5.31,10.62,4,219,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2008,11,Mature,11,Summer,NS,Silty clay,0.5,NA,48,Yes,No,Fungi,24,2019,2019,Relative abundance of Ascomycota at 24 m in Wendhausen,19.145,-0.045569463389346226,0.00972680363022143
7,Biodiversity,Relative abundance of Basidiomycota,%,67.255,9.09,18.18,4,38.465,9.47,18.94,4,220,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2007,12,Mature,12,Summer,NS,Silty loam,0.66666666666666663,NA,48,Yes,No,Fungi,0,2019,2019,Relative abundance of  Basidiomycota  at 0 m in Dornburg,19.145,0.5587426282496467,0.07888085631730768
7,Biodiversity,Relative abundance of Basidiomycota,%,57.785,26.13,52.26,4,38.465,9.47,18.94,4,221,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2007,12,Mature,12,Summer,NS,Silty loam,0.66666666666666663,NA,48,Yes,No,Fungi,1,2019,2019,Relative abundance of  Basidiomycota  at 1 m in Dornburg,19.145,0.4069804895165065,0.2650923170712055
7,Biodiversity,Relative abundance of Basidiomycota,%,50.205,20.08,40.16,4,38.465,9.47,18.94,4,222,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2007,12,Mature,12,Summer,NS,Silty loam,0.66666666666666663,NA,48,Yes,No,Fungi,7,2019,2019,Relative abundance of  Basidiomycota  at 7 m in Dornburg,19.145,0.2663658864205015,0.22058150975231816
7,Biodiversity,Relative abundance of Basidiomycota,%,48.315,21.21,42.42,4,38.465,9.47,18.94,4,223,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2007,12,Mature,12,Summer,NS,Silty loam,0.66666666666666663,NA,48,Yes,No,Fungi,24,2019,2019,Relative abundance of  Basidiomycota  at 24 m in Dornburg,19.145,0.22799333454037365,0.2533291983989632
7,Biodiversity,Relative abundance of Basidiomycota,%,76.345,16.16,32.32,4,32.785,2.65,5.3,4,224,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2010,9,Young,9,Summer,NS,Sandy loam,NA,NA,48,Yes,No,Fungi,0,2019,2019,Relative abundance of Basidiomycota  at 0 m in Forst,19.145,0.8452914479198923,0.05133791945174022
7,Biodiversity,Relative abundance of Basidiomycota,%,34.295,3.41,6.82,4,32.785,2.65,5.3,4,225,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2010,9,Young,9,Summer,NS,Sandy loam,NA,NA,48,Yes,No,Fungi,1,2019,2019,Relative abundance of Basidiomycota  at 1 m in Forst,19.145,0.04502847723570218,0.016420036048440338
7,Biodiversity,Relative abundance of Basidiomycota,%,33.535,4.93,9.86,4,32.785,2.65,5.3,4,226,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2010,9,Young,9,Summer,NS,Sandy loam,NA,NA,48,Yes,No,Fungi,7,2019,2019,Relative abundance of Basidiomycota  at 7 m in Forst,19.145,0.02261857583611783,0.028145544330897204
7,Biodiversity,Relative abundance of Basidiomycota,%,36.565,6.82,13.64,4,32.785,2.65,5.3,4,227,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2010,9,Young,9,Summer,NS,Sandy loam,NA,NA,48,Yes,No,Fungi,24,2019,2019,Relative abundance of Basidiomycota  at 24 m in Forst,19.145,0.10912040500733175,0.04132208337754548
7,Biodiversity,Relative abundance of Basidiomycota,%,53.614999999999995,9.09,18.18,4,35.055,3.41,6.82,4,228,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2008,11,Mature,11,Summer,NS,Silty loam,0.5,NA,48,Yes,No,Fungi,0,2019,2019,Relative abundance of Basidiomycota at 0 m in Wendhausen,19.145,0.42491062301317795,0.03820708930152417
7,Biodiversity,Relative abundance of Basidiomycota,%,38.845,7.19,14.38,4,35.055,3.41,6.82,4,229,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2008,11,Mature,11,Summer,NS,Silty loam,0.5,NA,48,Yes,No,Fungi,1,2019,2019,Relative abundance of Basidiomycota at 1 m in Forst in Wendhausen,19.145,0.10266111174345312,0.04372257713355347
7,Biodiversity,Relative abundance of Basidiomycota,%,37.325,5.3,10.6,4,35.055,3.41,6.82,4,230,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2008,11,Mature,11,Summer,NS,Silty loam,0.5,NA,48,Yes,No,Fungi,7,2019,2019,Relative abundance of Basidiomycota  at 7 m in Forst in Wendhausen,19.145,0.06274508676632329,0.02962542236798964
7,Biodiversity,Relative abundance of Basidiomycota,%,38.465,3.79,7.58,4,35.055,3.41,6.82,4,231,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2008,11,Mature,11,Summer,NS,Silty loam,0.5,NA,48,Yes,No,Fungi,24,2019,2019,Relative abundance of Basidiomycota  at 24 m in Forst in Wendhausen,19.145,0.09283048025196715,0.019170947690268024
7,Biodiversity,Relative abundance of Alternaria spp,%,20.985,1.03,2.06,4,20.695,1.38,2.76,4,233,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2007,12,Mature,12,Summer,NS,Silty loam,0.66666666666666663,NA,48,Yes,No,Fungi,1,2019,2019,Relative abundance of Alternaria at 1 m in Dornburg,19.145,0.013915771584858443,0.0068557015870341735
7,Biodiversity,Relative abundance of Alternaria spp,%,20.125,1.38,2.76,4,20.695,1.38,2.76,4,234,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2007,12,Mature,12,Summer,NS,Silty loam,0.66666666666666663,NA,48,Yes,No,Fungi,7,2019,2019,Relative abundance of Alternaria at 7 m in Dornburg,19.145,-0.027929301896068712,0.009148633113558015
7,Biodiversity,Relative abundance of Alternaria spp,%,21.265,1.73,3.46,4,20.695,1.38,2.76,4,235,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2007,12,Mature,12,Summer,NS,Silty loam,0.66666666666666663,NA,48,Yes,No,Fungi,24,2019,2019,Relative abundance of Alternaria at 24 m in Dornburg,19.145,0.02717040350490107,0.01106512062724282
7,Biodiversity,Relative abundance of Alternaria spp,%,20.235,0.29,0.58,4,27.355,2.53,5.06,4,236,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2010,9,Young,9,Summer,NS,Sandy loam,NA,NA,48,Yes,No,Fungi,0,2019,2019,Relative abundance of Alternaria at 0 m in Forst,19.145,-0.30148554918796044,0.008759362526112995
7,Biodiversity,Relative abundance of Alternaria spp,%,23.165,2.24,4.48,4,27.355,2.53,5.06,4,237,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2010,9,Young,9,Summer,NS,Sandy loam,NA,NA,48,Yes,No,Fungi,1,2019,2019,Relative abundance of Alternaria at 1 m in Forst,19.145,-0.1662568086471776,0.017904394309955926
7,Biodiversity,Relative abundance of Alternaria spp,%,25.345,3.1,6.2,4,27.355,2.53,5.06,4,238,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2010,9,Young,9,Summer,NS,Sandy loam,NA,NA,48,Yes,No,Fungi,7,2019,2019,Relative abundance of Alternaria at 7 m in Forst,19.145,-0.07631785559147662,0.023514215784906374
7,Biodiversity,Relative abundance of Alternaria spp,%,23.855,0.63,1.26,4,27.355,2.53,5.06,4,239,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2010,9,Young,9,Summer,NS,Sandy loam,NA,NA,48,Yes,No,Fungi,24,2019,2019,Relative abundance of Alternaria at 24 m in Forst,19.145,-0.13690548854771886,0.009251432403001848
7,Biodiversity,Relative abundance of Alternaria spp,%,19.435,0.46,0.92,4,19.255,0.12,0.24,4,240,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2008,11,Mature,11,Summer,NS,Silty loam,0.5,NA,48,Yes,No,Fungi,0,2019,2019,Relative abundance of Alternaria at 0 m in Wendhausen,19.145,0.009304797037314362,5.990441370221731e-4
7,Biodiversity,Relative abundance of Alternaria spp,%,21.384999999999998,4.25,8.5,4,19.255,0.12,0.24,4,241,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2008,11,Mature,11,Summer,NS,Silty loam,0.5,NA,48,Yes,No,Fungi,1,2019,2019,Relative abundance of Alternaria at 1 m in Wendhausen,19.145,0.10491897441199975,0.03953540685036838
7,Biodiversity,Relative abundance of Alternaria spp,%,19.544999999999998,0.4,0.8,4,19.255,0.12,0.24,4,242,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2008,11,Mature,11,Summer,NS,Silty loam,0.5,NA,48,Yes,No,Fungi,7,2019,2019,Relative abundance of Alternaria at 7 m in Wendhausen,19.145,0.01494873197804594,4.5768012743011813e-4
7,Biodiversity,Relative abundance of Alternaria spp,%,19.485,0.18,0.36,4,19.255,0.12,0.24,4,243,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2008,11,Mature,11,Summer,NS,Silty loam,0.5,NA,48,Yes,No,Fungi,24,2019,2019,Relative abundance of Alternaria at 24 m in Wendhausen,19.145,0.011874171523800256,1.2417800223820305e-4
7,Biodiversity,Relative abundance of Clasdosporium spp,%,19.435,0.17,0.34,4,19.375,0.17,0.34,4,244,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2007,12,Mature,12,Summer,NS,Silty loam,0.66666666666666663,NA,48,Yes,No,Fungi,0,2019,2019,Relative abundance of Cladosporium spp at 0 m in Dornburg,19.145,0.0030919890647757744,1.534983312000808e-4
7,Biodiversity,Relative abundance of Clasdosporium spp,%,19.715,0.64,1.28,4,19.375,0.17,0.34,4,245,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2007,12,Mature,12,Summer,NS,Silty loam,0.66666666666666663,NA,48,Yes,No,Fungi,1,2019,2019,Relative abundance of Cladosporium spp at 1 m in Dornburg,19.145,0.017396192090179705,0.0011308063475677424
7,Biodiversity,Relative abundance of Clasdosporium spp,%,19.665,0.69,1.38,4,19.375,0.17,0.34,4,246,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2007,12,Mature,12,Summer,NS,Silty loam,0.66666666666666663,NA,48,Yes,No,Fungi,7,2019,2019,Relative abundance of Clasdosporium spp at 7 m in Dornburg,19.145,0.014856830644362185,0.0013081345179770353
7,Biodiversity,Relative abundance of Clasdosporium spp,%,22.305,5.62,11.24,4,19.375,0.17,0.34,4,247,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2007,12,Mature,12,Summer,NS,Silty loam,0.66666666666666663,NA,48,Yes,No,Fungi,24,2019,2019,Relative abundance of Clasdosporium spp at 24 m in Dornburg,19.145,0.14082729334081748,0.06356155554476192
7,Biodiversity,Relative abundance of Clasdosporium spp,%,22.475,0.86,1.72,4,23.625,1.43,2.86,4,248,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2010,9,Young,9,Summer,NS,Sandy loam,NA,NA,48,Yes,No,Fungi,0,2019,2019,Relative abundance of Clasdosporium spp at 0 m in Forst,19.145,-0.04990189302212245,0.005127962230869109
7,Biodiversity,Relative abundance of Clasdosporium spp,%,22.134999999999998,2.01,4.02,4,23.625,1.43,2.86,4,249,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2010,9,Young,9,Summer,NS,Sandy loam,NA,NA,48,Yes,No,Fungi,1,2019,2019,Relative abundance of Clasdosporium spp at 1 m in Forst,19.145,-0.0651454071957022,0.011909577048628188
7,Biodiversity,Relative abundance of Clasdosporium spp,%,23.335,1.38,2.76,4,23.625,1.43,2.86,4,250,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2010,9,Young,9,Summer,NS,Sandy loam,NA,NA,48,Yes,No,Fungi,7,2019,2019,Relative abundance of Clasdosporium sppat 7 m in Forst,19.145,-0.01235109397802746,0.007161149918623206
7,Biodiversity,Relative abundance of Clasdosporium spp,%,23.225,1.78,3.56,4,23.625,1.43,2.86,4,251,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2010,9,Young,9,Summer,NS,Sandy loam,NA,NA,48,Yes,No,Fungi,24,2019,2019,Relative abundance of Clasdosporium spp at 24 m in Forst,19.145,-0.017076188679904212,0.009537699205514354
7,Biodiversity,Relative abundance of Clasdosporium spp,%,20.525,2.06,4.12,4,19.315,0.12,0.24,4,252,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2008,11,Mature,11,Summer,NS,Silty loam,0.5,NA,48,Yes,No,Fungi,0,2019,2019,Relative abundance of Clasdosporium spp at 0 m in Wendhausen,19.145,0.060761659220247115,0.010111813865421737
7,Biodiversity,Relative abundance of Clasdosporium spp,%,20.465,2.24,4.48,4,19.315,0.12,0.24,4,253,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2008,11,Mature,11,Summer,NS,Silty loam,0.5,NA,48,Yes,No,Fungi,1,2019,2019,Relative abundance of Clasdosporium spp at 1 m in Wendhausen,19.145,0.05783411382612167,0.012019032396157418
7,Biodiversity,Relative abundance of Clasdosporium spp,%,20.235,0.34,0.68,4,19.315,0.12,0.24,4,254,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,2008,11,Mature,11,Summer,NS,Silty loam,0.5,NA,48,Yes,No,Fungi,7,2019,2019,Relative abundance of Clasdosporium spp at 7 m in Wendhausen,19.145,0.046531782209584205,3.209250866363795e-4
