ID.P,STUDY.NO,ID.S,...4,AUTHOR,TITLE,STUDY.LOC.COUNTRY,STUDY.LOC.SPEC,STUDY.LOC.SPEC.COORDS,...10,CROP.SPECIES,CROP.GENUS.GROUP,CROP.SPECIES.GROUP,BROAD.CATEGORIES.CROP.SPECIES,CROP.OUTPUT.GROUP
164,NA,3,NA,"Laurence G. Smith, Sally Westaway, Samantha Mullender, Bhim Bahadur Ghaley, Ying Xu, Lisa Mølgaard Lehmann, Andrea Pisanelli Giuseppe Russo, Robert Borek, Rafał Wawer, Magdalena Borzęcka, Mignon Sandor, Adrian Gliga, Jo Smith",Assessing the multidimensional elements of sustainability in European agroforestry systems,Poland,Several locations,Świerczów,NA,Brassica napus subsp. napus,Brassica,napus subsp. napus,NA,Oil crops
164,NA,3,NA,"Laurence G. Smith, Sally Westaway, Samantha Mullender, Bhim Bahadur Ghaley, Ying Xu, Lisa Mølgaard Lehmann, Andrea Pisanelli Giuseppe Russo, Robert Borek, Rafał Wawer, Magdalena Borzęcka, Mignon Sandor, Adrian Gliga, Jo Smith",Assessing the multidimensional elements of sustainability in European agroforestry systems,Poland,Several locations,Świerczów,NA,Fagopyrum esculentum,Fagopyrum,esculentum,NA,Cereals
164,NA,3,NA,"Laurence G. Smith, Sally Westaway, Samantha Mullender, Bhim Bahadur Ghaley, Ying Xu, Lisa Mølgaard Lehmann, Andrea Pisanelli Giuseppe Russo, Robert Borek, Rafał Wawer, Magdalena Borzęcka, Mignon Sandor, Adrian Gliga, Jo Smith",Assessing the multidimensional elements of sustainability in European agroforestry systems,Poland,Several locations,Świerczów,NA,Solanum lycopersicum,Solanum,lycopersicum,NA,Vegetable crops
164,NA,3,NA,"Laurence G. Smith, Sally Westaway, Samantha Mullender, Bhim Bahadur Ghaley, Ying Xu, Lisa Mølgaard Lehmann, Andrea Pisanelli Giuseppe Russo, Robert Borek, Rafał Wawer, Magdalena Borzęcka, Mignon Sandor, Adrian Gliga, Jo Smith",Assessing the multidimensional elements of sustainability in European agroforestry systems,Poland,Several locations,Świerczów,NA,Capsicum spp.,Capsicum,spp.,NA,Vegetable crops
164,NA,3,NA,"Laurence G. Smith, Sally Westaway, Samantha Mullender, Bhim Bahadur Ghaley, Ying Xu, Lisa Mølgaard Lehmann, Andrea Pisanelli Giuseppe Russo, Robert Borek, Rafał Wawer, Magdalena Borzęcka, Mignon Sandor, Adrian Gliga, Jo Smith",Assessing the multidimensional elements of sustainability in European agroforestry systems,Poland,Several locations,Świerczów,NA,Cucumis sativus,Cucumis,sativus,NA,Vegetable crops
164,NA,3,NA,"Laurence G. Smith, Sally Westaway, Samantha Mullender, Bhim Bahadur Ghaley, Ying Xu, Lisa Mølgaard Lehmann, Andrea Pisanelli Giuseppe Russo, Robert Borek, Rafał Wawer, Magdalena Borzęcka, Mignon Sandor, Adrian Gliga, Jo Smith",Assessing the multidimensional elements of sustainability in European agroforestry systems,Poland,Several locations,Świerczów,NA,Citrullus lanatus,Citrullus,lanatus,NA,Vegetable crops
164,NA,3,NA,"Laurence G. Smith, Sally Westaway, Samantha Mullender, Bhim Bahadur Ghaley, Ying Xu, Lisa Mølgaard Lehmann, Andrea Pisanelli Giuseppe Russo, Robert Borek, Rafał Wawer, Magdalena Borzęcka, Mignon Sandor, Adrian Gliga, Jo Smith",Assessing the multidimensional elements of sustainability in European agroforestry systems,Poland,Several locations,Świerczów,NA,Lactuca sativa,Lactuca,sativa,NA,Vegetable crops
164,NA,3,NA,"Laurence G. Smith, Sally Westaway, Samantha Mullender, Bhim Bahadur Ghaley, Ying Xu, Lisa Mølgaard Lehmann, Andrea Pisanelli Giuseppe Russo, Robert Borek, Rafał Wawer, Magdalena Borzęcka, Mignon Sandor, Adrian Gliga, Jo Smith",Assessing the multidimensional elements of sustainability in European agroforestry systems,Poland,Several locations,Świerczów,NA,Brassica oleracea,Brassica,oleracea,NA,Vegetable crops
165,NA,1,NA,"Christina Vaccaro, Johan Six, Christian Schöb",Moderate shading did not affect barley yield in temperate silvoarable agroforestry systems,Switzerland,Kanton Zürich,Seegräben,NA,Panicum spp.,Panicum,spp.,NA,Forage crops
165,NA,2,NA,"Christina Vaccaro, Johan Six, Christian Schöb",Moderate shading did not affect barley yield in temperate silvoarable agroforestry systems,Switzerland,Kanton Zürich,Seegräben,NA,Triticum spelta,Triticum,spelta,NA,Cereals
165,NA,2,NA,"Christina Vaccaro, Johan Six, Christian Schöb",Moderate shading did not affect barley yield in temperate silvoarable agroforestry systems,Switzerland,Kanton Zürich,Windlach,NA,Helianthus annuus,Helianthus,annuus,NA,Oil crops
165,NA,2,NA,"Christina Vaccaro, Johan Six, Christian Schöb",Moderate shading did not affect barley yield in temperate silvoarable agroforestry systems,Switzerland,Kanton Zürich,Windlach,NA,Cucurbita spp.,Cucurbita,spp.,NA,Vegetable crops
165,NA,2,NA,"Christina Vaccaro, Johan Six, Christian Schöb",Moderate shading did not affect barley yield in temperate silvoarable agroforestry systems,Switzerland,Kanton Zürich,Windlach,NA,Secale cereale,Secale,cereale,NA,Cereals
166,71,1,NA,"Tom Staton, Tom D. Breeze, Richard J. Walters, Jo Smith, Robbie D. Girling","Productivity, biodiversity trade-offs, and farm income in an agroforestry versus an arable system",United Kingdom,Several locations,Nottinghamshire ,NA,Triticum aestivum,Triticum,aestivum,NA,Cereals
166,NA,1,NA,"Tom Staton, Tom D. Breeze, Richard J. Walters, Jo Smith, Robbie D. Girling","Productivity, biodiversity trade-offs, and farm income in an agroforestry versus an arable system",United Kingdom,Several locations,Nottinghamshire ,NA,Hordeum vulgare,Hordeum,vulgare,NA,Cereals
166,NA,1,NA,"Tom Staton, Tom D. Breeze, Richard J. Walters, Jo Smith, Robbie D. Girling","Productivity, biodiversity trade-offs, and farm income in an agroforestry versus an arable system",United Kingdom,Several locations,Nottinghamshire ,NA,Brassica napus subsp. napus,Brassica,napus subsp. napus,NA,Oil crops
166,NA,2,NA,"Tom Staton, Tom D. Breeze, Richard J. Walters, Jo Smith, Robbie D. Girling","Productivity, biodiversity trade-offs, and farm income in an agroforestry versus an arable system",United Kingdom,Several locations,Oxfordshire ,NA,Cucurbita spp.,Cucurbita,spp.,NA,Vegetable crops
166,NA,3,NA,"Tom Staton, Tom D. Breeze, Richard J. Walters, Jo Smith, Robbie D. Girling","Productivity, biodiversity trade-offs, and farm income in an agroforestry versus an arable system",United Kingdom,Several locations,Cambridgeshire ,NA,Triticum aestivum,Triticum,aestivum,NA,Cereals
166,NA,3,NA,"Tom Staton, Tom D. Breeze, Richard J. Walters, Jo Smith, Robbie D. Girling","Productivity, biodiversity trade-offs, and farm income in an agroforestry versus an arable system",United Kingdom,Several locations,Cambridgeshire ,NA,Avena sativa,Avena,sativa,NA,Cereals
167,72,1,NA,"Enoch Ofosu, Amir Bazrgar, Brent Coleman, Bill Deen, Andrew Gordon, Paul Voroney, Naresh Thevathasan",Soil organic carbon enhancement in diverse temperate riparian buffer systems in comparison with adjacent agricultural soils,Canada,Several locations,Clinton Huron County,NA,Glycine max,Glycine,max,NA,Pulses
167,NA,1,NA,"Enoch Ofosu, Amir Bazrgar, Brent Coleman, Bill Deen, Andrew Gordon, Paul Voroney, Naresh Thevathasan",Soil organic carbon enhancement in diverse temperate riparian buffer systems in comparison with adjacent agricultural soils,Canada,Several locations,Clinton Huron County,NA,Zea mays,Zea,mays,NA,Cereals
167,NA,1,NA,"Enoch Ofosu, Amir Bazrgar, Brent Coleman, Bill Deen, Andrew Gordon, Paul Voroney, Naresh Thevathasan",Soil organic carbon enhancement in diverse temperate riparian buffer systems in comparison with adjacent agricultural soils,Canada,Several locations,Clinton Huron County,NA,Triticum aestivum,Triticum,aestivum,NA,Cereals
167,NA,2,NA,"Enoch Ofosu, Amir Bazrgar, Brent Coleman, Bill Deen, Andrew Gordon, Paul Voroney, Naresh Thevathasan",Soil organic carbon enhancement in diverse temperate riparian buffer systems in comparison with adjacent agricultural soils,Canada,Several locations,Bright Oxford County,NA,Glycine max,Glycine,max,NA,Pulses
167,NA,2,NA,"Enoch Ofosu, Amir Bazrgar, Brent Coleman, Bill Deen, Andrew Gordon, Paul Voroney, Naresh Thevathasan",Soil organic carbon enhancement in diverse temperate riparian buffer systems in comparison with adjacent agricultural soils,Canada,Several locations,Bright Oxford County,NA,Zea mays,Zea,mays,NA,Cereals
167,NA,3,NA,"Enoch Ofosu, Amir Bazrgar, Brent Coleman, Bill Deen, Andrew Gordon, Paul Voroney, Naresh Thevathasan",Soil organic carbon enhancement in diverse temperate riparian buffer systems in comparison with adjacent agricultural soils,Canada,Several locations,Varna Huron County,NA,Glycine max,Glycine,max,NA,Pulses
167,NA,3,NA,"Enoch Ofosu, Amir Bazrgar, Brent Coleman, Bill Deen, Andrew Gordon, Paul Voroney, Naresh Thevathasan",Soil organic carbon enhancement in diverse temperate riparian buffer systems in comparison with adjacent agricultural soils,Canada,Several locations,Varna Huron County,NA,Zea mays,Zea,mays,NA,Cereals
168,73,1,NA,"Jie Luo, Lukas Beule, Guodong Shao, Edzo Veldkamp, Marife D. Corre",Reduced Soil Gross N2O Emission Driven by Substrates Rather Than Denitrification Gene Abundance in Cropland Agroforestry and Monoculture,Germany,Several locations,Dornburg,NA,Hordeum vulgare,Hordeum,vulgare,NA,Cereals
168,NA,1,NA,"Jie Luo, Lukas Beule, Guodong Shao, Edzo Veldkamp, Marife D. Corre",Reduced Soil Gross N2O Emission Driven by Substrates Rather Than Denitrification Gene Abundance in Cropland Agroforestry and Monoculture,Germany,Several locations,Dornburg,NA,Brassica napus subsp. napus,Brassica,napus subsp. napus,NA,Oil crops
168,NA,1,NA,"Jie Luo, Lukas Beule, Guodong Shao, Edzo Veldkamp, Marife D. Corre",Reduced Soil Gross N2O Emission Driven by Substrates Rather Than Denitrification Gene Abundance in Cropland Agroforestry and Monoculture,Germany,Several locations,Dornburg,NA,Triticum aestivum,Triticum,aestivum,NA,Cereals
168,NA,1,NA,"Jie Luo, Lukas Beule, Guodong Shao, Edzo Veldkamp, Marife D. Corre",Reduced Soil Gross N2O Emission Driven by Substrates Rather Than Denitrification Gene Abundance in Cropland Agroforestry and Monoculture,Germany,Several locations,Dornburg,NA,Secale cereale,Secale,cereale,NA,Cereals
168,NA,1,NA,"Jie Luo, Lukas Beule, Guodong Shao, Edzo Veldkamp, Marife D. Corre",Reduced Soil Gross N2O Emission Driven by Substrates Rather Than Denitrification Gene Abundance in Cropland Agroforestry and Monoculture,Germany,Several locations,Dornburg,NA,Zea mays,Zea,mays,NA,Cereals
168,NA,1,NA,"Jie Luo, Lukas Beule, Guodong Shao, Edzo Veldkamp, Marife D. Corre",Reduced Soil Gross N2O Emission Driven by Substrates Rather Than Denitrification Gene Abundance in Cropland Agroforestry and Monoculture,Germany,Several locations,Dornburg,NA,Solanum tuberosum,Solanum,tuberosum,NA,Roots and tuber crops
168,NA,2,NA,"Jie Luo, Lukas Beule, Guodong Shao, Edzo Veldkamp, Marife D. Corre",Reduced Soil Gross N2O Emission Driven by Substrates Rather Than Denitrification Gene Abundance in Cropland Agroforestry and Monoculture,Germany,Several locations,Wendhausen,NA,Hordeum vulgare,Hordeum,vulgare,NA,Cereals
168,NA,2,NA,"Jie Luo, Lukas Beule, Guodong Shao, Edzo Veldkamp, Marife D. Corre",Reduced Soil Gross N2O Emission Driven by Substrates Rather Than Denitrification Gene Abundance in Cropland Agroforestry and Monoculture,Germany,Several locations,Wendhausen,NA,Brassica napus subsp. napus,Brassica,napus subsp. napus,NA,Oil crops
168,NA,2,NA,"Jie Luo, Lukas Beule, Guodong Shao, Edzo Veldkamp, Marife D. Corre",Reduced Soil Gross N2O Emission Driven by Substrates Rather Than Denitrification Gene Abundance in Cropland Agroforestry and Monoculture,Germany,Several locations,Wendhausen,NA,Triticum aestivum,Triticum,aestivum,NA,Cereals
168,NA,2,NA,"Jie Luo, Lukas Beule, Guodong Shao, Edzo Veldkamp, Marife D. Corre",Reduced Soil Gross N2O Emission Driven by Substrates Rather Than Denitrification Gene Abundance in Cropland Agroforestry and Monoculture,Germany,Several locations,Wendhausen,NA,Secale cereale,Secale,cereale,NA,Cereals
168,NA,2,NA,"Jie Luo, Lukas Beule, Guodong Shao, Edzo Veldkamp, Marife D. Corre",Reduced Soil Gross N2O Emission Driven by Substrates Rather Than Denitrification Gene Abundance in Cropland Agroforestry and Monoculture,Germany,Several locations,Wendhausen,NA,Zea mays,Zea,mays,NA,Cereals
168,NA,2,NA,"Jie Luo, Lukas Beule, Guodong Shao, Edzo Veldkamp, Marife D. Corre",Reduced Soil Gross N2O Emission Driven by Substrates Rather Than Denitrification Gene Abundance in Cropland Agroforestry and Monoculture,Germany,Several locations,Wendhausen,NA,Solanum tuberosum,Solanum,tuberosum,NA,Roots and tuber crops
168,NA,3,NA,"Jie Luo, Lukas Beule, Guodong Shao, Edzo Veldkamp, Marife D. Corre",Reduced Soil Gross N2O Emission Driven by Substrates Rather Than Denitrification Gene Abundance in Cropland Agroforestry and Monoculture,Germany,Several locations,Vechta,NA,Hordeum vulgare,Hordeum,vulgare,NA,Cereals
168,NA,3,NA,"Jie Luo, Lukas Beule, Guodong Shao, Edzo Veldkamp, Marife D. Corre",Reduced Soil Gross N2O Emission Driven by Substrates Rather Than Denitrification Gene Abundance in Cropland Agroforestry and Monoculture,Germany,Several locations,Vechta,NA,Brassica napus subsp. napus,Brassica,napus subsp. napus,NA,Oil crops
168,NA,3,NA,"Jie Luo, Lukas Beule, Guodong Shao, Edzo Veldkamp, Marife D. Corre",Reduced Soil Gross N2O Emission Driven by Substrates Rather Than Denitrification Gene Abundance in Cropland Agroforestry and Monoculture,Germany,Several locations,Vechta,NA,Triticum aestivum,Triticum,aestivum,NA,Cereals
168,NA,3,NA,"Jie Luo, Lukas Beule, Guodong Shao, Edzo Veldkamp, Marife D. Corre",Reduced Soil Gross N2O Emission Driven by Substrates Rather Than Denitrification Gene Abundance in Cropland Agroforestry and Monoculture,Germany,Several locations,Vechta,NA,Secale cereale,Secale,cereale,NA,Cereals
168,NA,3,NA,"Jie Luo, Lukas Beule, Guodong Shao, Edzo Veldkamp, Marife D. Corre",Reduced Soil Gross N2O Emission Driven by Substrates Rather Than Denitrification Gene Abundance in Cropland Agroforestry and Monoculture,Germany,Several locations,Vechta,NA,Zea mays,Zea,mays,NA,Cereals
168,NA,3,NA,"Jie Luo, Lukas Beule, Guodong Shao, Edzo Veldkamp, Marife D. Corre",Reduced Soil Gross N2O Emission Driven by Substrates Rather Than Denitrification Gene Abundance in Cropland Agroforestry and Monoculture,Germany,Several locations,Vechta,NA,Solanum tuberosum,Solanum,tuberosum,NA,Roots and tuber crops
173,78,1,NA,"Anita Swieter, Maren Langhof, Justine Lamerre","Competition, stress and benefits: Trees and crops in the transition zone of a temperate short rotation alley cropping agroforestry system",Germany,Braunschweig,Wendhausen,NA,Brassica napus subsp. napus,Brassica,napus subsp. napus,NA,Oil crops
173,NA,1,NA,"Anita Swieter, Maren Langhof, Justine Lamerre","Competition, stress and benefits: Trees and crops in the transition zone of a temperate short rotation alley cropping agroforestry system",Germany,Braunschweig,Wendhausen,NA,Triticum aestivum,Triticum,aestivum,NA,Cereals
173,NA,1,NA,"Anita Swieter, Maren Langhof, Justine Lamerre","Competition, stress and benefits: Trees and crops in the transition zone of a temperate short rotation alley cropping agroforestry system",Germany,Braunschweig,Wendhausen,NA,Zea mays,Zea,mays,NA,Cereals
174,79,1,NA,"Yage Liu, Huidong Li, Fenghui Yuan, Lidu Shen, Minchao Wu, Wenliang Li, Anzhi Wang, Jiabing Wu, Dexin Guan",Estimating the impact of shelterbelt structure on corn yield at a large scale using Google Earth and Sentinel 2 data,China,Several locations,Shuangliao Siping,NA,Zea mays,Zea,mays,NA,Cereals
176,81,1,NA,"Anita Swieter, Maren Langhof, Justine Lamerre, Jörg Michael Greef",Long-term yields of oilseed rape and winter wheat in a short rotation alley cropping agroforestry system,Germany,Braunschweig,Wendhausen,NA,Brassica napus subsp. Napus,Brassica,napus subsp. Napus,NA,NA
176,NA,1,NA,"Anita Swieter, Maren Langhof, Justine Lamerre, Jörg Michael Greef",Long-term yields of oilseed rape and winter wheat in a short rotation alley cropping agroforestry system,Germany,Braunschweig,Wendhausen,NA,Triticum aestivum,Triticum,aestivum,NA,Cereals
177,82,1,NA,"Michail Giannitsopoulos, Anil Graves, Paul Burgess, Josep Crous-Duran, Gerardo Moreno, Felix Herzog, João Palma, Sonja Kay, Silvestre García de Jalóne","Whole system valuation of arable, agroforestry and tree-only systems at three case study sites in Europe",UK,Bedfordshire,Bedfordshire,NA,Triticum aestivum,Triticum,aestivum,NA,Cereals
177,NA,1,NA,"Michail Giannitsopoulos, Anil Graves, Paul Burgess, Josep Crous-Duran, Gerardo Moreno, Felix Herzog, João Palma, Sonja Kay, Silvestre García de Jalóne","Whole system valuation of arable, agroforestry and tree-only systems at three case study sites in Europe",UK,Bedfordshire,Bedfordshire,NA,Hordeum vulgare,Hordeum,vulgare,NA,Cereals
177,NA,1,NA,"Michail Giannitsopoulos, Anil Graves, Paul Burgess, Josep Crous-Duran, Gerardo Moreno, Felix Herzog, João Palma, Sonja Kay, Silvestre García de Jalóne","Whole system valuation of arable, agroforestry and tree-only systems at three case study sites in Europe",UK,Bedfordshire,Bedfordshire,NA,Brassica napus subsp. Napus,Brassica,napus subsp. Napus,NA,NA
177,NA,3,NA,"Michail Giannitsopoulos, Anil Graves, Paul Burgess, Josep Crous-Duran, Gerardo Moreno, Felix Herzog, João Palma, Sonja Kay, Silvestre García de Jalóne","Whole system valuation of arable, agroforestry and tree-only systems at three case study sites in Europe",Switzerland,Schwarzbubenland,Schwarzbubenland,NA,Brassica napus subsp. Napus,Brassica,napus subsp. Napus,NA,NA
177,NA,3,NA,"Michail Giannitsopoulos, Anil Graves, Paul Burgess, Josep Crous-Duran, Gerardo Moreno, Felix Herzog, João Palma, Sonja Kay, Silvestre García de Jalóne","Whole system valuation of arable, agroforestry and tree-only systems at three case study sites in Europe",Switzerland,Schwarzbubenland,Schwarzbubenland,NA,Triticum aestivum,Triticum,aestivum,NA,Cereals
