ID.P,name,value,INPUT.OUTPUT.ES,ES.CAT.GROUPS,FOCUS.GROUPS.BD.ES.CAT
44,Greenhouse gas emissions,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
44,Pollination,0,OUTPUT.ES,Regulating ES,Nat. process regulation
44,Soil structure,0,INPUT.ES,Supporting ES,"Soil quality, carbon and nutrients"
44,Chemical soil components,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
44,Biological soil components,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
44,Soil water,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
44,Soil erosion,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
44,Soil formations,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
44,Water quality,0,"NA",Regulating ES,Water
44,Water perculation,0,"NA",Regulating ES,Water
44,Water cyclings,1,"NA",Supporting ES,Water
44,Water availability,1,INPUT.ES,Regulating ES,Water
44,Hydraulic lift,0,INPUT.ES,Regulating ES,Water
44,Economic profit related,0,INPUT.ES,Povisioning ES,Socio-cultural and economic
44,Economic management related,0,INPUT.ES,Povisioning ES,Socio-cultural and economic
44,Economic market related,0,"NA",Povisioning ES,Socio-cultural and economic
44,Landscape aesthetics,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
44,Recreational and ecotourisms,0,OUTPUT.ES,"NA","NA"
44,Spiritual values,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
44,Perception of adoptation,0,"NA",Cultural ES,Socio-cultural and economic
44,Policy information,0,"NA",Cultural ES,Socio-cultural and economic
44,Agronomic category,1,"NA","NA","NA"
44,Environmental category,1,"NA","NA","NA"
44,Economic category,0,"NA","NA","NA"
44,Socio-cultural category,0,"NA","NA","NA"
44,Food (yield),1,OUTPUT.ES,Povisioning ES,Production
44,Feed,0,OUTPUT.ES,Povisioning ES,Production
44,Fibre,0,OUTPUT.ES,Povisioning ES,Production
44,Fuel (firewood etc.),1,OUTPUT.ES,"NA",Production
44,Genetic resources,0,"NA",Povisioning ES,Production
44,Biochemicals,0,OUTPUT.ES,Povisioning ES,Production
44,Ornamentals,0,OUTPUT.ES,Povisioning ES,Production
44,Fresh water,0,"NA",Povisioning ES,Water
44,Air regulation,0,"NA",Regulating ES,Nat. process regulation
44,Climate regulation,0,OUTPUT.ES,Regulating ES,Nat. process regulation
44,Carbon sequestration,0,OUTPUT.ES,Regulating ES,"Soil quality, carbon and nutrients"
44,Water regulation,0,OUTPUT.ES,Regulating ES,Water
44,Nutrient leaching regulation,0,OUTPUT.ES,Regulating ES,"Soil quality, carbon and nutrients"
44,Erosion regulation,0,INPUT.ES,Regulating ES,Nat. process regulation
44,Water purification,0,"NA",Regulating ES,Water
44,Disease regulation,0,INPUT.ES,Regulating ES,Disease and pest
44,Pest regulation,0,INPUT.ES,Regulating ES,Disease and pest
44,Polination regulation,0,INPUT.ES,Regulating ES,Nat. process regulation
44,Natural hazards regulation,0,"NA",Regulating ES,Nat. process regulation
44,Soil formation,0,INPUT.ES,Supporting ES,"Soil quality, carbon and nutrients"
44,Photosynthesis,0,"NA",Supporting ES,Nat. process regulation
44,Primary production,0,"NA",Supporting ES,Production
44,Nutrient cycling,0,INPUT.ES,Supporting ES,Nat. process regulation
44,Water cycling,0,INPUT.ES,Supporting ES,Water
44,Cultural diversity,0,"NA",Cultural ES,Socio-cultural and economic
44,Spiritual value,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
44,Knowledge systems,0,"NA",Cultural ES,Socio-cultural and economic
44,Educational value,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
44,Inspirational value,0,"NA",Cultural ES,Socio-cultural and economic
44,Aesthetic value,0,"NA",Cultural ES,Socio-cultural and economic
44,Social relations,0,"NA",Cultural ES,Socio-cultural and economic
44,Sense of place,0,"NA",Cultural ES,Socio-cultural and economic
44,Cultural heritage value,0,"NA",Cultural ES,Socio-cultural and economic
44,Recreational and ecotourism,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
44,Provisioning ES,1,"NA","NA","NA"
44,Regulating ES,0,"NA","NA","NA"
44,Supporting ES,0,"NA","NA","NA"
44,Cultural ES,0,"NA","NA","NA"
44,Ecosystem Services,1,"NA","NA","NA"
45,Food,1,OUTPUT.ES,Povisioning ES,Production
45,Biomass,1,OUTPUT.ES,Povisioning ES,Production
45,Land equivalent ratio,1,INPUT.ES,Povisioning ES,Production
45,Pests,0,"NA",Regulating ES,Disease and pest
45,Diseases,0,"NA",Regulating ES,Disease and pest
45,Weeds,0,"NA",Regulating ES,Disease and pest
45,Product quality,0,OUTPUT.ES,Povisioning ES,Production
45,Product stability,0,OUTPUT.ES,Povisioning ES,Production
45,Mechanisation,0,"NA",Povisioning ES,Production
45,Belowground (crop-tree) competition,1,"NA",Povisioning ES,Production
45,Aboveground (crop-tree) light competition,1,"NA",Povisioning ES,Production
45,Nutrient use,0,"NA",Povisioning ES,Production
45,Nutrient use effeciency,0,INPUT.ES,Povisioning ES,Production
45,Breeding and selection,0,"NA",Povisioning ES,Production
45,Soil quality,1,"NA",Supporting ES,"Soil quality, carbon and nutrients"
45,Biodiversity,0,INPUT.ES,Regulating ES,Biodiversity
45,Carbon stock,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
45,Greenhouse gas emissions,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
45,Pollination,0,OUTPUT.ES,Regulating ES,Nat. process regulation
45,Soil structure,0,INPUT.ES,Supporting ES,"Soil quality, carbon and nutrients"
45,Chemical soil components,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
45,Biological soil components,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
45,Soil water,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
45,Soil erosion,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
45,Soil formations,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
45,Water quality,0,"NA",Regulating ES,Water
45,Water perculation,0,"NA",Regulating ES,Water
45,Water cyclings,1,"NA",Supporting ES,Water
45,Water availability,1,INPUT.ES,Regulating ES,Water
45,Hydraulic lift,0,INPUT.ES,Regulating ES,Water
45,Economic profit related,1,INPUT.ES,Povisioning ES,Socio-cultural and economic
45,Economic management related,1,INPUT.ES,Povisioning ES,Socio-cultural and economic
45,Economic market related,0,"NA",Povisioning ES,Socio-cultural and economic
45,Landscape aesthetics,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
45,Recreational and ecotourisms,0,OUTPUT.ES,"NA","NA"
45,Spiritual values,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
45,Perception of adoptation,0,"NA",Cultural ES,Socio-cultural and economic
45,Policy information,0,"NA",Cultural ES,Socio-cultural and economic
45,Agronomic category,1,"NA","NA","NA"
45,Environmental category,1,"NA","NA","NA"
45,Economic category,1,"NA","NA","NA"
45,Socio-cultural category,0,"NA","NA","NA"
45,Food (yield),1,OUTPUT.ES,Povisioning ES,Production
45,Feed,1,OUTPUT.ES,Povisioning ES,Production
45,Fibre,0,OUTPUT.ES,Povisioning ES,Production
45,Fuel (firewood etc.),1,OUTPUT.ES,"NA",Production
45,Genetic resources,0,"NA",Povisioning ES,Production
45,Biochemicals,0,OUTPUT.ES,Povisioning ES,Production
45,Ornamentals,0,OUTPUT.ES,Povisioning ES,Production
45,Fresh water,0,"NA",Povisioning ES,Water
45,Air regulation,0,"NA",Regulating ES,Nat. process regulation
45,Climate regulation,0,OUTPUT.ES,Regulating ES,Nat. process regulation
45,Carbon sequestration,0,OUTPUT.ES,Regulating ES,"Soil quality, carbon and nutrients"
45,Water regulation,0,OUTPUT.ES,Regulating ES,Water
45,Nutrient leaching regulation,0,OUTPUT.ES,Regulating ES,"Soil quality, carbon and nutrients"
45,Erosion regulation,0,INPUT.ES,Regulating ES,Nat. process regulation
45,Water purification,0,"NA",Regulating ES,Water
45,Disease regulation,0,INPUT.ES,Regulating ES,Disease and pest
45,Pest regulation,0,INPUT.ES,Regulating ES,Disease and pest
45,Polination regulation,0,INPUT.ES,Regulating ES,Nat. process regulation
45,Natural hazards regulation,0,"NA",Regulating ES,Nat. process regulation
45,Soil formation,0,INPUT.ES,Supporting ES,"Soil quality, carbon and nutrients"
45,Photosynthesis,0,"NA",Supporting ES,Nat. process regulation
45,Primary production,0,"NA",Supporting ES,Production
45,Nutrient cycling,0,INPUT.ES,Supporting ES,Nat. process regulation
45,Water cycling,0,INPUT.ES,Supporting ES,Water
45,Cultural diversity,0,"NA",Cultural ES,Socio-cultural and economic
45,Spiritual value,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
45,Knowledge systems,0,"NA",Cultural ES,Socio-cultural and economic
45,Educational value,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
45,Inspirational value,0,"NA",Cultural ES,Socio-cultural and economic
45,Aesthetic value,0,"NA",Cultural ES,Socio-cultural and economic
45,Social relations,0,"NA",Cultural ES,Socio-cultural and economic
45,Sense of place,0,"NA",Cultural ES,Socio-cultural and economic
45,Cultural heritage value,0,"NA",Cultural ES,Socio-cultural and economic
45,Recreational and ecotourism,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
45,Provisioning ES,1,"NA","NA","NA"
45,Regulating ES,0,"NA","NA","NA"
45,Supporting ES,0,"NA","NA","NA"
45,Cultural ES,0,"NA","NA","NA"
45,Ecosystem Services,1,"NA","NA","NA"
46,Food,0,OUTPUT.ES,Povisioning ES,Production
46,Biomass,0,OUTPUT.ES,Povisioning ES,Production
46,Land equivalent ratio,0,INPUT.ES,Povisioning ES,Production
46,Pests,1,"NA",Regulating ES,Disease and pest
46,Diseases,0,"NA",Regulating ES,Disease and pest
46,Weeds,0,"NA",Regulating ES,Disease and pest
46,Product quality,0,OUTPUT.ES,Povisioning ES,Production
46,Product stability,0,OUTPUT.ES,Povisioning ES,Production
46,Mechanisation,0,"NA",Povisioning ES,Production
46,Belowground (crop-tree) competition,0,"NA",Povisioning ES,Production
46,Aboveground (crop-tree) light competition,0,"NA",Povisioning ES,Production
46,Nutrient use,0,"NA",Povisioning ES,Production
46,Nutrient use effeciency,0,INPUT.ES,Povisioning ES,Production
46,Breeding and selection,0,"NA",Povisioning ES,Production
46,Soil quality,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
46,Biodiversity,0,INPUT.ES,Regulating ES,Biodiversity
46,Carbon stock,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
46,Greenhouse gas emissions,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
46,Pollination,0,OUTPUT.ES,Regulating ES,Nat. process regulation
46,Soil structure,0,INPUT.ES,Supporting ES,"Soil quality, carbon and nutrients"
46,Chemical soil components,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
46,Biological soil components,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
46,Soil water,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
46,Soil erosion,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
46,Soil formations,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
46,Water quality,0,"NA",Regulating ES,Water
46,Water perculation,0,"NA",Regulating ES,Water
46,Water cyclings,0,"NA",Supporting ES,Water
46,Water availability,0,INPUT.ES,Regulating ES,Water
46,Hydraulic lift,0,INPUT.ES,Regulating ES,Water
46,Economic profit related,0,INPUT.ES,Povisioning ES,Socio-cultural and economic
46,Economic management related,0,INPUT.ES,Povisioning ES,Socio-cultural and economic
46,Economic market related,0,"NA",Povisioning ES,Socio-cultural and economic
46,Landscape aesthetics,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
46,Recreational and ecotourisms,0,OUTPUT.ES,"NA","NA"
46,Spiritual values,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
46,Perception of adoptation,0,"NA",Cultural ES,Socio-cultural and economic
46,Policy information,0,"NA",Cultural ES,Socio-cultural and economic
46,Agronomic category,1,"NA","NA","NA"
46,Environmental category,0,"NA","NA","NA"
46,Economic category,0,"NA","NA","NA"
46,Socio-cultural category,0,"NA","NA","NA"
46,Food (yield),0,OUTPUT.ES,Povisioning ES,Production
46,Feed,0,OUTPUT.ES,Povisioning ES,Production
46,Fibre,0,OUTPUT.ES,Povisioning ES,Production
46,Fuel (firewood etc.),0,OUTPUT.ES,"NA",Production
46,Genetic resources,0,"NA",Povisioning ES,Production
46,Biochemicals,0,OUTPUT.ES,Povisioning ES,Production
46,Ornamentals,0,OUTPUT.ES,Povisioning ES,Production
46,Fresh water,0,"NA",Povisioning ES,Water
46,Air regulation,0,"NA",Regulating ES,Nat. process regulation
46,Climate regulation,0,OUTPUT.ES,Regulating ES,Nat. process regulation
46,Carbon sequestration,0,OUTPUT.ES,Regulating ES,"Soil quality, carbon and nutrients"
46,Water regulation,0,OUTPUT.ES,Regulating ES,Water
46,Nutrient leaching regulation,0,OUTPUT.ES,Regulating ES,"Soil quality, carbon and nutrients"
46,Erosion regulation,0,INPUT.ES,Regulating ES,Nat. process regulation
46,Water purification,0,"NA",Regulating ES,Water
46,Disease regulation,0,INPUT.ES,Regulating ES,Disease and pest
46,Pest regulation,1,INPUT.ES,Regulating ES,Disease and pest
46,Polination regulation,0,INPUT.ES,Regulating ES,Nat. process regulation
46,Natural hazards regulation,0,"NA",Regulating ES,Nat. process regulation
46,Soil formation,0,INPUT.ES,Supporting ES,"Soil quality, carbon and nutrients"
46,Photosynthesis,0,"NA",Supporting ES,Nat. process regulation
46,Primary production,0,"NA",Supporting ES,Production
46,Nutrient cycling,0,INPUT.ES,Supporting ES,Nat. process regulation
46,Water cycling,0,INPUT.ES,Supporting ES,Water
46,Cultural diversity,0,"NA",Cultural ES,Socio-cultural and economic
46,Spiritual value,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
46,Knowledge systems,0,"NA",Cultural ES,Socio-cultural and economic
46,Educational value,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
46,Inspirational value,0,"NA",Cultural ES,Socio-cultural and economic
46,Aesthetic value,0,"NA",Cultural ES,Socio-cultural and economic
46,Social relations,0,"NA",Cultural ES,Socio-cultural and economic
46,Sense of place,0,"NA",Cultural ES,Socio-cultural and economic
46,Cultural heritage value,0,"NA",Cultural ES,Socio-cultural and economic
46,Recreational and ecotourism,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
46,Provisioning ES,0,"NA","NA","NA"
46,Regulating ES,1,"NA","NA","NA"
46,Supporting ES,0,"NA","NA","NA"
46,Cultural ES,0,"NA","NA","NA"
46,Ecosystem Services,1,"NA","NA","NA"
47,Food,1,OUTPUT.ES,Povisioning ES,Production
47,Biomass,1,OUTPUT.ES,Povisioning ES,Production
47,Land equivalent ratio,1,INPUT.ES,Povisioning ES,Production
47,Pests,0,"NA",Regulating ES,Disease and pest
47,Diseases,0,"NA",Regulating ES,Disease and pest
47,Weeds,0,"NA",Regulating ES,Disease and pest
47,Product quality,0,OUTPUT.ES,Povisioning ES,Production
47,Product stability,0,OUTPUT.ES,Povisioning ES,Production
47,Mechanisation,0,"NA",Povisioning ES,Production
47,Belowground (crop-tree) competition,1,"NA",Povisioning ES,Production
47,Aboveground (crop-tree) light competition,0,"NA",Povisioning ES,Production
47,Nutrient use,0,"NA",Povisioning ES,Production
47,Nutrient use effeciency,0,INPUT.ES,Povisioning ES,Production
47,Breeding and selection,0,"NA",Povisioning ES,Production
47,Soil quality,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
47,Biodiversity,0,INPUT.ES,Regulating ES,Biodiversity
47,Carbon stock,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
47,Greenhouse gas emissions,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
47,Pollination,0,OUTPUT.ES,Regulating ES,Nat. process regulation
47,Soil structure,0,INPUT.ES,Supporting ES,"Soil quality, carbon and nutrients"
47,Chemical soil components,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
47,Biological soil components,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
47,Soil water,1,"NA",Supporting ES,"Soil quality, carbon and nutrients"
47,Soil erosion,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
47,Soil formations,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
47,Water quality,0,"NA",Regulating ES,Water
47,Water perculation,0,"NA",Regulating ES,Water
47,Water cyclings,0,"NA",Supporting ES,Water
47,Water availability,1,INPUT.ES,Regulating ES,Water
47,Hydraulic lift,0,INPUT.ES,Regulating ES,Water
47,Economic profit related,0,INPUT.ES,Povisioning ES,Socio-cultural and economic
47,Economic management related,0,INPUT.ES,Povisioning ES,Socio-cultural and economic
47,Economic market related,0,"NA",Povisioning ES,Socio-cultural and economic
47,Landscape aesthetics,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
47,Recreational and ecotourisms,0,OUTPUT.ES,"NA","NA"
47,Spiritual values,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
47,Perception of adoptation,0,"NA",Cultural ES,Socio-cultural and economic
47,Policy information,0,"NA",Cultural ES,Socio-cultural and economic
47,Agronomic category,1,"NA","NA","NA"
47,Environmental category,1,"NA","NA","NA"
47,Economic category,0,"NA","NA","NA"
47,Socio-cultural category,0,"NA","NA","NA"
47,Food (yield),0,OUTPUT.ES,Povisioning ES,Production
47,Feed,1,OUTPUT.ES,Povisioning ES,Production
47,Fibre,0,OUTPUT.ES,Povisioning ES,Production
47,Fuel (firewood etc.),1,OUTPUT.ES,"NA",Production
47,Genetic resources,0,"NA",Povisioning ES,Production
47,Biochemicals,0,OUTPUT.ES,Povisioning ES,Production
47,Ornamentals,0,OUTPUT.ES,Povisioning ES,Production
47,Fresh water,0,"NA",Povisioning ES,Water
47,Air regulation,0,"NA",Regulating ES,Nat. process regulation
47,Climate regulation,0,OUTPUT.ES,Regulating ES,Nat. process regulation
47,Carbon sequestration,0,OUTPUT.ES,Regulating ES,"Soil quality, carbon and nutrients"
47,Water regulation,0,OUTPUT.ES,Regulating ES,Water
47,Nutrient leaching regulation,0,OUTPUT.ES,Regulating ES,"Soil quality, carbon and nutrients"
47,Erosion regulation,0,INPUT.ES,Regulating ES,Nat. process regulation
47,Water purification,0,"NA",Regulating ES,Water
47,Disease regulation,0,INPUT.ES,Regulating ES,Disease and pest
47,Pest regulation,0,INPUT.ES,Regulating ES,Disease and pest
47,Polination regulation,0,INPUT.ES,Regulating ES,Nat. process regulation
47,Natural hazards regulation,0,"NA",Regulating ES,Nat. process regulation
47,Soil formation,0,INPUT.ES,Supporting ES,"Soil quality, carbon and nutrients"
47,Photosynthesis,0,"NA",Supporting ES,Nat. process regulation
47,Primary production,0,"NA",Supporting ES,Production
47,Nutrient cycling,0,INPUT.ES,Supporting ES,Nat. process regulation
47,Water cycling,0,INPUT.ES,Supporting ES,Water
47,Cultural diversity,0,"NA",Cultural ES,Socio-cultural and economic
47,Spiritual value,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
47,Knowledge systems,0,"NA",Cultural ES,Socio-cultural and economic
47,Educational value,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
47,Inspirational value,0,"NA",Cultural ES,Socio-cultural and economic
